Date,ftse
2000-10-17,6203.2998046875
2000-10-18,6148.2001953125
2000-10-19,6218.89990234375
2000-10-20,6276.2998046875
2000-10-23,6315.89990234375
2000-10-24,6438.39990234375
2000-10-25,6367.7998046875
2000-10-26,6302.2998046875
2000-10-27,6366.60009765625
2000-10-30,6388.39990234375
2000-10-31,6438.39990234375
2000-11-01,6457.60009765625
2000-11-02,6392
2000-11-03,6385.39990234375
2000-11-06,6431
2000-11-07,6466.89990234375
2000-11-08,6477.39990234375
2000-11-09,6442.2001953125
2000-11-10,6400.2001953125
2000-11-13,6274.7998046875
2000-11-14,6412.89990234375
2000-11-15,6432.2998046875
2000-11-16,6430.39990234375
2000-11-17,6440.10009765625
2000-11-20,6345
2000-11-21,6382.2001953125
2000-11-22,6221.39990234375
2000-11-23,6287.2998046875
2000-11-24,6327.60009765625
2000-11-27,6374.7001953125
2000-11-28,6249.7998046875
2000-11-29,6164.89990234375
2000-11-30,6142.2001953125
2000-12-01,6170.39990234375
2000-12-04,6158.7001953125
2000-12-05,6299
2000-12-06,6273.2998046875
2000-12-07,6231.39990234375
2000-12-08,6288.2998046875
2000-12-11,6370.39990234375
2000-12-12,6390.39990234375
2000-12-13,6403
2000-12-14,6263.7998046875
2000-12-15,6175.7998046875
2000-12-18,6246.5
2000-12-19,6295
2000-12-20,6176.7001953125
2000-12-21,6115.5
2000-12-22,6097.5
2000-12-25,6097.5
2000-12-26,6097.5
2000-12-27,6218.2001953125
2000-12-28,6223.2001953125
2000-12-29,6222.5
2001-01-01,6222.5
2001-01-02,6174.7001953125
2001-01-03,6039.89990234375
2001-01-04,6185.60009765625
2001-01-05,6198.10009765625
2001-01-08,6149.60009765625
2001-01-09,6088.10009765625
2001-01-10,6059.89990234375
2001-01-11,6114.89990234375
2001-01-12,6165.5
2001-01-15,6170.2998046875
2001-01-16,6083.2998046875
2001-01-17,6197.39990234375
2001-01-18,6209.89990234375
2001-01-19,6209.2998046875
2001-01-22,6232
2001-01-23,6214.7001953125
2001-01-24,6264.39990234375
2001-01-25,6255.60009765625
2001-01-26,6294.2998046875
2001-01-29,6317
2001-01-30,6334.5
2001-01-31,6297.5
2001-02-01,6251.7998046875
2001-02-02,6256.39990234375
2001-02-05,6269.2001953125
2001-02-06,6293.39990234375
2001-02-07,6225.7001953125
2001-02-08,6206.10009765625
2001-02-09,6164.2998046875
2001-02-12,6241.39990234375
2001-02-13,6228.5
2001-02-14,6176.2001953125
2001-02-15,6197.89990234375
2001-02-16,6088.2998046875
2001-02-19,6094
2001-02-20,5980.10009765625
2001-02-21,5972.39990234375
2001-02-22,6003.10009765625
2001-02-23,5943.7001953125
2001-02-26,5916.7998046875
2001-02-27,5941.2001953125
2001-02-28,5917.89990234375
2001-03-01,5908.60009765625
2001-03-02,5858.60009765625
2001-03-05,5931.2998046875
2001-03-06,6012
2001-03-07,6001.7998046875
2001-03-08,6003.2001953125
2001-03-09,5917.2998046875
2001-03-12,5826.5
2001-03-13,5720.7001953125
2001-03-14,5626
2001-03-15,5729.2001953125
2001-03-16,5562.7998046875
2001-03-19,5551.60009765625
2001-03-20,5646.7998046875
2001-03-21,5540.7001953125
2001-03-22,5314.7998046875
2001-03-23,5402.2998046875
2001-03-26,5576.60009765625
2001-03-27,5728.10009765625
2001-03-28,5614
2001-03-29,5588.39990234375
2001-03-30,5633.7001953125
2001-04-02,5618.5
2001-04-03,5463.10009765625
2001-04-04,5535.7001953125
2001-04-05,5621.7998046875
2001-04-06,5601.5
2001-04-09,5663.2998046875
2001-04-10,5803
2001-04-11,5788.10009765625
2001-04-12,5766.60009765625
2001-04-13,5766.60009765625
2001-04-16,5766.60009765625
2001-04-17,5761.10009765625
2001-04-18,5890.2001953125
2001-04-19,5871.60009765625
2001-04-20,5879.7998046875
2001-04-23,5871.2998046875
2001-04-24,5840.2998046875
2001-04-25,5827.5
2001-04-26,5868.2998046875
2001-04-27,5951.39990234375
2001-04-30,5967
2001-05-01,5928
2001-05-02,5904.2001953125
2001-05-03,5765.7998046875
2001-05-04,5870.2998046875
2001-05-07,5870.2998046875
2001-05-08,5886.39990234375
2001-05-09,5893.7001953125
2001-05-10,5964
2001-05-11,5896.7998046875
2001-05-14,5690.5
2001-05-15,5842.89990234375
2001-05-16,5884
2001-05-17,5904.60009765625
2001-05-18,5915
2001-05-21,5941.60009765625
2001-05-22,5976.60009765625
2001-05-23,5897.5
2001-05-24,5915.89990234375
2001-05-25,5889.7998046875
2001-05-28,5889.7998046875
2001-05-29,5863.89990234375
2001-05-30,5796.89990234375
2001-05-31,5796.2001953125
2001-06-01,5809.60009765625
2001-06-04,5856.5
2001-06-05,5922.60009765625
2001-06-06,5901.5
2001-06-07,5948.2998046875
2001-06-08,5950.60009765625
2001-06-11,5860.5
2001-06-12,5804
2001-06-13,5820.2001953125
2001-06-14,5752.60009765625
2001-06-15,5723
2001-06-18,5671.60009765625
2001-06-19,5680.39990234375
2001-06-20,5699.60009765625
2001-06-21,5641.39990234375
2001-06-22,5665.7001953125
2001-06-25,5661.89990234375
2001-06-26,5555.7001953125
2001-06-27,5607.89990234375
2001-06-28,5638.39990234375
2001-06-29,5642.5
2001-07-02,5716.7001953125
2001-07-03,5639.89990234375
2001-07-04,5600.5
2001-07-05,5549.60009765625
2001-07-06,5479.2001953125
2001-07-09,5468.89990234375
2001-07-10,5467.89990234375
2001-07-11,5391.89990234375
2001-07-12,5481.60009765625
2001-07-13,5537
2001-07-16,5517.10009765625
2001-07-17,5427.7998046875
2001-07-18,5404.60009765625
2001-07-19,5437.39990234375
2001-07-20,5387.10009765625
2001-07-23,5405.2998046875
2001-07-24,5320.2001953125
2001-07-25,5275.7001953125
2001-07-26,5286.10009765625
2001-07-27,5403.10009765625
2001-07-30,5446.7001953125
2001-07-31,5529.10009765625
2001-08-01,5546.89990234375
2001-08-02,5584.5
2001-08-03,5547.60009765625
2001-08-06,5526.39990234375
2001-08-07,5536.7998046875
2001-08-08,5476.5
2001-08-09,5402.89990234375
2001-08-10,5427.2001953125
2001-08-13,5431.10009765625
2001-08-14,5507.7998046875
2001-08-15,5461.60009765625
2001-08-16,5389.7998046875
2001-08-17,5342.10009765625
2001-08-20,5357.5
2001-08-21,5430.2998046875
2001-08-22,5408.7001953125
2001-08-23,5396.5
2001-08-24,5471.89990234375
2001-08-27,5471.89990234375
2001-08-28,5434.7001953125
2001-08-29,5417.60009765625
2001-08-30,5332.7001953125
2001-08-31,5345
2001-09-03,5312.10009765625
2001-09-04,5379.60009765625
2001-09-05,5316.10009765625
2001-09-06,5204.2998046875
2001-09-07,5070.2998046875
2001-09-10,5033.7001953125
2001-09-11,4746
2001-09-12,4882.10009765625
2001-09-13,4943.60009765625
2001-09-14,4755.7998046875
2001-09-17,4898.89990234375
2001-09-18,4848.7001953125
2001-09-19,4721.7001953125
2001-09-20,4556.89990234375
2001-09-21,4433.7001953125
2001-09-24,4613.89990234375
2001-09-25,4663.39990234375
2001-09-26,4696.10009765625
2001-09-27,4763.60009765625
2001-09-28,4903.39990234375
2001-10-01,4785.60009765625
2001-10-02,4832.2998046875
2001-10-03,4881.7998046875
2001-10-04,5016.2001953125
2001-10-05,5036
2001-10-08,5032.7001953125
2001-10-09,5009.7998046875
2001-10-10,5153.10009765625
2001-10-11,5164.89990234375
2001-10-12,5145.5
2001-10-15,5067.2998046875
2001-10-16,5082.60009765625
2001-10-17,5203.39990234375
2001-10-18,5116
2001-10-19,5017.7001953125
2001-10-22,5070.39990234375
2001-10-23,5193.2998046875
2001-10-24,5167.60009765625
2001-10-25,5086.60009765625
2001-10-26,5188.7001953125
2001-10-29,5085.89990234375
2001-10-30,5003.60009765625
2001-10-31,5039.7001953125
2001-11-01,5071.2001953125
2001-11-02,5129.5
2001-11-05,5209.10009765625
2001-11-06,5214.10009765625
2001-11-07,5216.2998046875
2001-11-08,5278.10009765625
2001-11-09,5244.2001953125
2001-11-12,5146.2001953125
2001-11-13,5277.10009765625
2001-11-14,5240.7998046875
2001-11-15,5238.2001953125
2001-11-16,5291
2001-11-19,5338
2001-11-20,5298.7001953125
2001-11-21,5313.7998046875
2001-11-22,5345.89990234375
2001-11-23,5293.2001953125
2001-11-26,5302.5
2001-11-27,5266
2001-11-28,5205.2001953125
2001-11-29,5208.5
2001-11-30,5203.60009765625
2001-12-03,5164.60009765625
2001-12-04,5212.10009765625
2001-12-05,5333.5
2001-12-06,5369.7998046875
2001-12-07,5264.7001953125
2001-12-10,5185
2001-12-11,5160.7998046875
2001-12-12,5120
2001-12-13,5074.89990234375
2001-12-14,5061
2001-12-17,5136.2998046875
2001-12-18,5151.10009765625
2001-12-19,5120.60009765625
2001-12-20,5080.2001953125
2001-12-21,5159.2001953125
2001-12-24,5177.39990234375
2001-12-25,5177.39990234375
2001-12-26,5177.39990234375
2001-12-27,5213.2001953125
2001-12-28,5242.39990234375
2001-12-31,5217.39990234375
2002-01-01,5217.39990234375
2002-01-02,5218.2998046875
2002-01-03,5318.7998046875
2002-01-04,5323.7998046875
2002-01-07,5293.60009765625
2002-01-08,5250.39990234375
2002-01-09,5228.5
2002-01-10,5190.7001953125
2002-01-11,5198.60009765625
2002-01-14,5113.5
2002-01-15,5166
2002-01-16,5127.60009765625
2002-01-17,5138.5
2002-01-18,5126.7998046875
2002-01-21,5138.5
2002-01-22,5149.2001953125
2002-01-23,5180.7001953125
2002-01-24,5233.10009765625
2002-01-25,5193.10009765625
2002-01-28,5223.60009765625
2002-01-29,5131.39990234375
2002-01-30,5089.2998046875
2002-01-31,5164.7998046875
2002-02-01,5189.7001953125
2002-02-04,5167.2998046875
2002-02-05,5093.39990234375
2002-02-06,5073.7998046875
2002-02-07,5127
2002-02-08,5128.10009765625
2002-02-11,5161.7998046875
2002-02-12,5135.7001953125
2002-02-13,5153.89990234375
2002-02-14,5208.7998046875
2002-02-15,5182.5
2002-02-18,5154.2998046875
2002-02-19,5092.5
2002-02-20,5024.2001953125
2002-02-21,5073.2998046875
2002-02-22,5050.7998046875
2002-02-25,5100.7001953125
2002-02-26,5139
2002-02-27,5178.39990234375
2002-02-28,5101
2002-03-01,5169
2002-03-04,5242
2002-03-05,5214
2002-03-06,5245.5
2002-03-07,5282.10009765625
2002-03-08,5285.7001953125
2002-03-11,5258.89990234375
2002-03-12,5252.5
2002-03-13,5272
2002-03-14,5261.39990234375
2002-03-15,5292.7001953125
2002-03-18,5299.89990234375
2002-03-19,5316.10009765625
2002-03-20,5266.89990234375
2002-03-21,5253.2998046875
2002-03-22,5250.5
2002-03-25,5203.60009765625
2002-03-26,5195.5
2002-03-27,5214.7001953125
2002-03-28,5271.7998046875
2002-03-29,5271.7998046875
2002-04-01,5271.7998046875
2002-04-02,5251.39990234375
2002-04-03,5247.7998046875
2002-04-04,5209.5
2002-04-05,5233.60009765625
2002-04-08,5178.60009765625
2002-04-09,5179.60009765625
2002-04-10,5229.10009765625
2002-04-11,5137.39990234375
2002-04-12,5161
2002-04-15,5201.39990234375
2002-04-16,5259.89990234375
2002-04-17,5263.89990234375
2002-04-18,5229.39990234375
2002-04-19,5243.60009765625
2002-04-22,5221.5
2002-04-23,5191
2002-04-24,5218.2001953125
2002-04-25,5197.5
2002-04-26,5159
2002-04-29,5153.89990234375
2002-04-30,5165.60009765625
2002-05-01,5125.5
2002-05-02,5174.10009765625
2002-05-03,5203.10009765625
2002-05-06,5203.10009765625
2002-05-07,5119.89990234375
2002-05-08,5209.10009765625
2002-05-09,5197.60009765625
2002-05-10,5171.2001953125
2002-05-13,5204.7998046875
2002-05-14,5239.5
2002-05-15,5259.10009765625
2002-05-16,5248.5
2002-05-17,5218
2002-05-20,5208.10009765625
2002-05-21,5197.2001953125
2002-05-22,5151.89990234375
2002-05-23,5175.2998046875
2002-05-24,5169.10009765625
2002-05-27,5136.2998046875
2002-05-28,5074.2001953125
2002-05-29,5083
2002-05-30,5040.7998046875
2002-05-31,5085.10009765625
2002-06-03,5085.10009765625
2002-06-04,5085.10009765625
2002-06-05,4989.2001953125
2002-06-06,4957.60009765625
2002-06-07,4920.39990234375
2002-06-10,4928.2001953125
2002-06-11,4934.7998046875
2002-06-12,4851.7001953125
2002-06-13,4771.89990234375
2002-06-14,4630.7998046875
2002-06-17,4756.7998046875
2002-06-18,4702
2002-06-19,4652.39990234375
2002-06-20,4580.2998046875
2002-06-21,4605.39990234375
2002-06-24,4541.89990234375
2002-06-25,4631
2002-06-26,4531
2002-06-27,4540.7001953125
2002-06-28,4656.39990234375
2002-07-01,4685.7998046875
2002-07-02,4546.7998046875
2002-07-03,4392.60009765625
2002-07-04,4471.2001953125
2002-07-05,4615.7001953125
2002-07-08,4601.2998046875
2002-07-09,4542.89990234375
2002-07-10,4420.10009765625
2002-07-11,4230.10009765625
2002-07-12,4224.10009765625
2002-07-15,3994.5
2002-07-16,4021.89990234375
2002-07-17,4190.60009765625
2002-07-18,4297.2998046875
2002-07-19,4098.2998046875
2002-07-22,3895.5
2002-07-23,3858
2002-07-24,3777.10009765625
2002-07-25,3965.89990234375
2002-07-26,4016.69995117187
2002-07-29,4202.7001953125
2002-07-30,4180.89990234375
2002-07-31,4246.2001953125
2002-08-01,4044.5
2002-08-02,4075.60009765625
2002-08-05,3996.39990234375
2002-08-06,4131
2002-08-07,4094.39990234375
2002-08-08,4240.5
2002-08-09,4322.39990234375
2002-08-12,4221.60009765625
2002-08-13,4271.7001953125
2002-08-14,4171.10009765625
2002-08-15,4327.5
2002-08-16,4330
2002-08-19,4426.89990234375
2002-08-20,4368.89990234375
2002-08-21,4364.7998046875
2002-08-22,4434.7001953125
2002-08-23,4389.7998046875
2002-08-26,4389.7998046875
2002-08-27,4449.7001953125
2002-08-28,4274
2002-08-29,4209.2998046875
2002-08-30,4227.2998046875
2002-09-02,4180.89990234375
2002-09-03,4028.69995117188
2002-09-04,4027
2002-09-05,4011
2002-09-06,4107.2001953125
2002-09-09,4062.39990234375
2002-09-10,4175.5
2002-09-11,4210.7001953125
2002-09-12,4084.89990234375
2002-09-13,4008
2002-09-16,4044.30004882813
2002-09-17,4025.19995117188
2002-09-18,3865.39990234375
2002-09-19,3813.5
2002-09-20,3860.10009765625
2002-09-23,3739.39990234375
2002-09-24,3671.10009765625
2002-09-25,3696.30004882812
2002-09-26,3850.60009765625
2002-09-27,3907.19995117187
2002-09-30,3721.80004882812
2002-10-01,3797.39990234375
2002-10-02,3905.30004882812
2002-10-03,3880.30004882813
2002-10-04,3813.80004882812
2002-10-07,3780.89990234375
2002-10-08,3730.5
2002-10-09,3742.39990234375
2002-10-10,3777.30004882812
2002-10-11,3953.39990234375
2002-10-14,3931.60009765625
2002-10-15,4130.2998046875
2002-10-16,4057.69995117188
2002-10-17,4170.7001953125
2002-10-18,4130.5
2002-10-21,4133.7998046875
2002-10-22,4118.89990234375
2002-10-23,4006.89990234375
2002-10-24,4103.7001953125
2002-10-25,4051.10009765625
2002-10-28,4090.5
2002-10-29,3935.89990234375
2002-10-30,4002.69995117188
2002-10-31,4039.69995117188
2002-11-01,3997
2002-11-04,4141.5
2002-11-05,4146.10009765625
2002-11-06,4103.7001953125
2002-11-07,4081.30004882813
2002-11-08,4034.60009765625
2002-11-11,4015.60009765625
2002-11-12,4085.10009765625
2002-11-13,4029.39990234375
2002-11-14,4053.10009765625
2002-11-15,4091.60009765625
2002-11-18,4116
2002-11-19,4096.5
2002-11-20,4094.89990234375
2002-11-21,4190
2002-11-22,4175.2001953125
2002-11-25,4122.2001953125
2002-11-26,4071
2002-11-27,4144.2001953125
2002-11-28,4185.39990234375
2002-11-29,4169.39990234375
2002-12-02,4154.2998046875
2002-12-03,4075.39990234375
2002-12-04,4048.60009765625
2002-12-05,4032.39990234375
2002-12-06,4013.5
2002-12-09,3933.89990234375
2002-12-10,3925
2002-12-11,3974.89990234375
2002-12-12,3935.30004882812
2002-12-13,3878.10009765625
2002-12-16,3984
2002-12-17,3908.69995117187
2002-12-18,3835.19995117187
2002-12-19,3841.39990234375
2002-12-20,3889.89990234375
2002-12-23,3936.89990234375
2002-12-24,3942.10009765625
2002-12-25,3942.10009765625
2002-12-26,3942.10009765625
2002-12-27,3829.39990234375
2002-12-30,3900.60009765625
2002-12-31,3940.39990234375
2003-01-01,3940.39990234375
2003-01-02,4009.5
2003-01-03,4005
2003-01-06,4001.39990234375
2003-01-07,3957.39990234375
2003-01-08,3924.80004882812
2003-01-09,3934
2003-01-10,3974.10009765625
2003-01-13,3948.30004882812
2003-01-14,3945.60009765625
2003-01-15,3887.80004882812
2003-01-16,3881.80004882812
2003-01-17,3820.60009765625
2003-01-20,3778.60009765625
2003-01-21,3736.69995117187
2003-01-22,3678
2003-01-23,3622.19995117188
2003-01-24,3603.69995117187
2003-01-27,3480.80004882812
2003-01-28,3490
2003-01-29,3483.80004882812
2003-01-30,3578.69995117187
2003-01-31,3567.39990234375
2003-02-03,3689.39990234375
2003-02-04,3590.10009765625
2003-02-05,3678.69995117187
2003-02-06,3597
2003-02-07,3599.19995117187
2003-02-10,3579.10009765625
2003-02-11,3669.19995117187
2003-02-12,3616.10009765625
2003-02-13,3610.80004882812
2003-02-14,3611.89990234375
2003-02-17,3692.39990234375
2003-02-18,3729.5
2003-02-19,3658.30004882813
2003-02-20,3687.30004882813
2003-02-21,3727.10009765625
2003-02-24,3701.80004882812
2003-02-25,3621.5
2003-02-26,3593.30004882812
2003-02-27,3569.89990234375
2003-02-28,3655.60009765625
2003-03-03,3684.69995117188
2003-03-04,3625.30004882812
2003-03-05,3563.5
2003-03-06,3555.39990234375
2003-03-07,3491.60009765625
2003-03-10,3436.10009765625
2003-03-11,3452.69995117187
2003-03-12,3287
2003-03-13,3486.89990234375
2003-03-14,3601.80004882812
2003-03-17,3722.30004882812
2003-03-18,3747.30004882813
2003-03-19,3765.39990234375
2003-03-20,3765.69995117188
2003-03-21,3861.10009765625
2003-03-24,3743.30004882813
2003-03-25,3762
2003-03-26,3793.10009765625
2003-03-27,3729.10009765625
2003-03-28,3708.5
2003-03-31,3613.30004882812
2003-04-01,3684.80004882813
2003-04-02,3753.39990234375
2003-04-03,3771.10009765625
2003-04-04,3814.39990234375
2003-04-07,3935.80004882812
2003-04-08,3868.80004882812
2003-04-09,3861.39990234375
2003-04-10,3803.30004882812
2003-04-11,3808.10009765625
2003-04-14,3849.39990234375
2003-04-15,3916.89990234375
2003-04-16,3854.89990234375
2003-04-17,3889.19995117188
2003-04-18,3889.19995117188
2003-04-21,3889.19995117188
2003-04-22,3917.69995117187
2003-04-23,3966.5
2003-04-24,3899
2003-04-25,3870.19995117187
2003-04-28,3940.30004882812
2003-04-29,3927.80004882813
2003-04-30,3926
2003-05-01,3880.10009765625
2003-05-02,3952.60009765625
2003-05-05,3952.60009765625
2003-05-06,4006.39990234375
2003-05-07,3992.89990234375
2003-05-08,3928.89990234375
2003-05-09,3969.39990234375
2003-05-12,3987.39990234375
2003-05-13,3999.89990234375
2003-05-14,3975
2003-05-15,4011.10009765625
2003-05-16,4049
2003-05-19,3941.30004882813
2003-05-20,3971.60009765625
2003-05-21,3936.39990234375
2003-05-22,3990.5
2003-05-23,3979.80004882812
2003-05-26,3979.80004882812
2003-05-27,3992.39990234375
2003-05-28,4071.89990234375
2003-05-29,4083.60009765625
2003-05-30,4048.10009765625
2003-06-02,4129.2998046875
2003-06-03,4115.7001953125
2003-06-04,4126.60009765625
2003-06-05,4104.2998046875
2003-06-06,4150.7998046875
2003-06-09,4129.10009765625
2003-06-10,4113
2003-06-11,4150.2001953125
2003-06-12,4161.2998046875
2003-06-13,4134.10009765625
2003-06-16,4152.89990234375
2003-06-17,4190.39990234375
2003-06-18,4207
2003-06-19,4131.5
2003-06-20,4160.10009765625
2003-06-23,4087.89990234375
2003-06-24,4060.89990234375
2003-06-25,4067.89990234375
2003-06-26,4041.69995117188
2003-06-27,4067.80004882813
2003-06-30,4031.19995117187
2003-07-01,3963.89990234375
2003-07-02,4006.89990234375
2003-07-03,4024.80004882812
2003-07-04,4021.5
2003-07-07,4074.80004882813
2003-07-08,4073.60009765625
2003-07-09,4054.69995117188
2003-07-10,4028.80004882813
2003-07-11,4058.10009765625
2003-07-14,4127.60009765625
2003-07-15,4102.5
2003-07-16,4077.10009765625
2003-07-17,4056.60009765625
2003-07-18,4073.19995117188
2003-07-21,4044.30004882813
2003-07-22,4079.80004882813
2003-07-23,4086.5
2003-07-24,4149.60009765625
2003-07-25,4131.2001953125
2003-07-28,4148.7998046875
2003-07-29,4137
2003-07-30,4141.2001953125
2003-07-31,4157
2003-08-01,4098.39990234375
2003-08-04,4100.10009765625
2003-08-05,4121
2003-08-06,4070.39990234375
2003-08-07,4095.60009765625
2003-08-08,4147.7998046875
2003-08-11,4176.7001953125
2003-08-12,4185.60009765625
2003-08-13,4180.7001953125
2003-08-14,4237.7998046875
2003-08-15,4247.2998046875
2003-08-18,4272.10009765625
2003-08-19,4250.7998046875
2003-08-20,4217.39990234375
2003-08-21,4223.5
2003-08-22,4225.89990234375
2003-08-25,4225.89990234375
2003-08-26,4177.39990234375
2003-08-27,4206.39990234375
2003-08-28,4198
2003-08-29,4161.10009765625
2003-09-01,4204.39990234375
2003-09-02,4204.39990234375
2003-09-03,4262.10009765625
2003-09-04,4248.7998046875
2003-09-05,4257.2001953125
2003-09-08,4292.10009765625
2003-09-09,4263.89990234375
2003-09-10,4252.10009765625
2003-09-11,4242.2001953125
2003-09-12,4237.7998046875
2003-09-15,4260.89990234375
2003-09-16,4299
2003-09-17,4293
2003-09-18,4314.7001953125
2003-09-19,4257
2003-09-22,4228.2001953125
2003-09-23,4221.7001953125
2003-09-24,4236.39990234375
2003-09-25,4202.2001953125
2003-09-26,4157.10009765625
2003-09-29,4142.7001953125
2003-09-30,4091.30004882813
2003-10-01,4169.2001953125
2003-10-02,4209.10009765625
2003-10-03,4274
2003-10-06,4270.10009765625
2003-10-07,4272
2003-10-08,4268.60009765625
2003-10-09,4313.89990234375
2003-10-10,4311
2003-10-13,4362.2998046875
2003-10-14,4334.10009765625
2003-10-15,4368.7998046875
2003-10-16,4339.7001953125
2003-10-17,4344
2003-10-20,4347.60009765625
2003-10-21,4352.2998046875
2003-10-22,4285.60009765625
2003-10-23,4240.2001953125
2003-10-24,4239
2003-10-27,4251.2998046875
2003-10-28,4272.89990234375
2003-10-29,4265.7001953125
2003-10-30,4300.89990234375
2003-10-31,4287.60009765625
2003-11-03,4332.60009765625
2003-11-04,4330.2998046875
2003-11-05,4303.39990234375
2003-11-06,4324.2001953125
2003-11-07,4376.89990234375
2003-11-10,4341.7998046875
2003-11-11,4345.10009765625
2003-11-12,4371.2998046875
2003-11-13,4373
2003-11-14,4397
2003-11-17,4338.89990234375
2003-11-18,4354.7001953125
2003-11-19,4327.39990234375
2003-11-20,4308
2003-11-21,4319
2003-11-24,4382.39990234375
2003-11-25,4388.7998046875
2003-11-26,4370.39990234375
2003-11-27,4361.10009765625
2003-11-28,4342.60009765625
2003-12-01,4410
2003-12-02,4378.89990234375
2003-12-03,4392
2003-12-04,4378.2001953125
2003-12-05,4367
2003-12-08,4359.7998046875
2003-12-09,4379.60009765625
2003-12-10,4335.39990234375
2003-12-11,4331.2998046875
2003-12-12,4347.60009765625
2003-12-15,4348
2003-12-16,4333
2003-12-17,4354.2001953125
2003-12-18,4397.2998046875
2003-12-19,4412.2998046875
2003-12-22,4424
2003-12-23,4440.89990234375
2003-12-24,4444.7001953125
2003-12-25,4444.7001953125
2003-12-26,4444.7001953125
2003-12-29,4457.5
2003-12-30,4470.39990234375
2003-12-31,4476.89990234375
2004-01-01,4476.89990234375
2004-01-02,4510.2001953125
2004-01-05,4513.2998046875
2004-01-06,4505.2001953125
2004-01-07,4473
2004-01-08,4494.2001953125
2004-01-09,4466.2998046875
2004-01-12,4449.60009765625
2004-01-13,4440.10009765625
2004-01-14,4461.39990234375
2004-01-15,4456.10009765625
2004-01-16,4487.89990234375
2004-01-19,4518.10009765625
2004-01-20,4499.2998046875
2004-01-21,4511.2001953125
2004-01-22,4476.7998046875
2004-01-23,4460.7998046875
2004-01-26,4445.5
2004-01-27,4447
2004-01-28,4468.10009765625
2004-01-29,4411.5
2004-01-30,4390.7001953125
2004-02-02,4381.39990234375
2004-02-03,4390.60009765625
2004-02-04,4398.5
2004-02-05,4384.39990234375
2004-02-06,4402.7001953125
2004-02-09,4434.39990234375
2004-02-10,4405
2004-02-11,4396.10009765625
2004-02-12,4377.7001953125
2004-02-13,4412
2004-02-16,4408.10009765625
2004-02-17,4461.5
2004-02-18,4442.89990234375
2004-02-19,4515.60009765625
2004-02-20,4515
2004-02-23,4524.2998046875
2004-02-24,4496.7998046875
2004-02-25,4507.60009765625
2004-02-26,4515.89990234375
2004-02-27,4492.2001953125
2004-03-01,4537
2004-03-02,4540.10009765625
2004-03-03,4525.10009765625
2004-03-04,4559.10009765625
2004-03-05,4547.10009765625
2004-03-08,4553.7998046875
2004-03-09,4542
2004-03-10,4545.2998046875
2004-03-11,4445.2001953125
2004-03-12,4467.39990234375
2004-03-15,4412.89990234375
2004-03-16,4428.89990234375
2004-03-17,4456.7998046875
2004-03-18,4397.89990234375
2004-03-19,4417.7001953125
2004-03-22,4333.7998046875
2004-03-23,4318.5
2004-03-24,4309.5
2004-03-25,4373.60009765625
2004-03-26,4357.5
2004-03-29,4406.7001953125
2004-03-30,4412.7998046875
2004-03-31,4385.7001953125
2004-04-01,4410.7001953125
2004-04-02,4465.60009765625
2004-04-05,4480.7001953125
2004-04-06,4472.7998046875
2004-04-07,4468.7001953125
2004-04-08,4489.7001953125
2004-04-09,4489.7001953125
2004-04-12,4489.7001953125
2004-04-13,4515.7998046875
2004-04-14,4485.39990234375
2004-04-15,4505.5
2004-04-16,4537.2998046875
2004-04-19,4546.2001953125
2004-04-20,4569
2004-04-21,4539.89990234375
2004-04-22,4571.7998046875
2004-04-23,4570
2004-04-26,4571.89990234375
2004-04-27,4575.7001953125
2004-04-28,4524.5
2004-04-29,4519.5
2004-04-30,4489.7001953125
2004-05-03,4489.7001953125
2004-05-04,4547.2001953125
2004-05-05,4569.5
2004-05-06,4516.2001953125
2004-05-07,4498.39990234375
2004-05-10,4395.2001953125
2004-05-11,4454.7001953125
2004-05-12,4412.89990234375
2004-05-13,4453.7998046875
2004-05-14,4441.7998046875
2004-05-17,4403
2004-05-18,4414.39990234375
2004-05-19,4471.7998046875
2004-05-20,4428.7001953125
2004-05-21,4431.39990234375
2004-05-24,4428.89990234375
2004-05-25,4418
2004-05-26,4438.2998046875
2004-05-27,4453.60009765625
2004-05-28,4430.7001953125
2004-05-31,4430.7001953125
2004-06-01,4422.7001953125
2004-06-02,4422.7998046875
2004-06-03,4435.39990234375
2004-06-04,4454.5
2004-06-07,4491.60009765625
2004-06-08,4504.7998046875
2004-06-09,4489.5
2004-06-10,4486.10009765625
2004-06-11,4484
2004-06-14,4433.2001953125
2004-06-15,4458.60009765625
2004-06-16,4491.10009765625
2004-06-17,4493.2998046875
2004-06-18,4505.7998046875
2004-06-21,4502.2001953125
2004-06-22,4468.5
2004-06-23,4486.7001953125
2004-06-24,4503.2001953125
2004-06-25,4494.10009765625
2004-06-28,4518.7001953125
2004-06-29,4512.39990234375
2004-06-30,4464.10009765625
2004-07-01,4424.7001953125
2004-07-02,4407.39990234375
2004-07-05,4403.2998046875
2004-07-06,4370.7001953125
2004-07-07,4358.39990234375
2004-07-08,4381.10009765625
2004-07-09,4393.2001953125
2004-07-12,4360
2004-07-13,4357.7001953125
2004-07-14,4372.60009765625
2004-07-15,4340.7001953125
2004-07-16,4339.2001953125
2004-07-19,4321.10009765625
2004-07-20,4339.39990234375
2004-07-21,4377.2998046875
2004-07-22,4306.2998046875
2004-07-23,4326.2998046875
2004-07-26,4287
2004-07-27,4324.89990234375
